entity,code,year,working_hours,productivity per hour,population,continent,health,income,income_p_hour,health_share,food_share
Finland,FIN,2009,1632.5205,54.963795,5.338813,Europe,4349.92822266,38788.5606277175,23.75992254168784,0.11214461563576636,
Finland,FIN,2010,1637.9124,57.055943,5.363279,Europe,4251.59130859,38296.2127011865,23.381111652360957,0.11101858405069587,
Finland,FIN,2011,1630.3019,57.478252,5.388173,Europe,4717.57373047,41789.9558751726,25.633262081809878,0.11288774136449158,
Finland,FIN,2012,1619.7332,56.84866,5.413865,Europe,4573.29296875,38711.3097858372,23.899806329732083,0.11813841985845622,
Finland,FIN,2013,1612.1733,55.0958,5.438873,Europe,4892.19677734,40439.5672479945,25.083883505572572,0.12097549776778624,
Finland,FIN,2014,1609.5339,55.271935,5.461436,Europe,4922.64990234,41149.747879756,25.566251123853935,0.11962770505239823,
Finland,FIN,2015,1607.14,56.280693,5.479457,Europe,4128.40087891,35093.9146397102,21.836252373601678,0.11763865391746708,
Finland,FIN,2016,1606.3032,57.455666,5.495217,Europe,4108.92675781,35796.9825757404,22.285321087413884,0.11478416509313881,
Finland,FIN,2017,1600.3201,58.88464,5.508146,Europe,4235.95214844,37839.3424389457,23.64485857482244,0.11194571246249238,
Finland,FIN,2018,1597.7305,58.10097,5.515465,Europe,4521.50244141,40864.1483685941,25.57637121441576,0.11064717171213517,
Finland,FIN,2019,1590.6946,58.440796,5.521539,Europe,4460.109375,39659.4052411715,24.932130429795574,0.11246031925788538,11.97864
Finland,FIN,2019,1590.6946,58.440796,5.521539,Europe,4460.109375,39659.4052411715,24.932130429795574,0.11246031925788538,
France,FRA,2000,1558.3387,53.307465,58.665456,Europe,2161.85302734,19327.5874278457,12.402687187224254,0.11185322717647463,
France,FRA,2001,1537.9565,54.71325,59.014776,Europe,2192.71582031,19368.710870983,12.593796294617565,0.11320917715773178,
France,FRA,2002,1503.8867,55.974445,59.372784,Europe,2449.75830078,20726.8091504308,13.782161349276377,0.11819273690417913,
France,FRA,2003,1507.2567,54.45298,59.72826,Europe,3006.3059082,25320.5975977785,16.79912757911675,0.11872965859477812,
France,FRA,2004,1530.856,54.626713,60.108436,Europe,3458.62744141,28879.4688187992,18.864915327633167,0.11976077063988771,
France,FRA,2005,1532.0759,58.805424,60.51008,Europe,3575.02514648,29732.7187192743,19.406818369295085,0.1202387571830921,
France,FRA,2006,1515.0112,60.341972,60.919152,Europe,3811.55175781,31189.037482493,20.58667122889455,0.12220805980144454,
France,FRA,2007,1536.8156,61.384407,61.32938,Europe,4312.31054688,35488.6257779904,23.09231229692775,0.12151246920229979,
France,FRA,2008,1542.7961,61.362904,61.721004,Europe,4807.37451172,38687.988215138,25.076540065882977,0.1242601317232347,
France,FRA,2009,1531.4512,60.533497,62.0933,Europe,4737.578125,35238.8954639485,23.010132783825238,0.13444173157603154,
France,FRA,2010,1539.8031,62.623447,62.444568,Europe,4592.38330078,34395.0992427654,22.33733601573175,0.13351853612534506,
France,FRA,2011,1546.3312,63.61985,62.775272,Europe,4931.87792969,37186.9360549962,24.04849365711317,0.13262393875086098,
France,FRA,2012,1540.8806,64.426056,63.071412,Europe,4644.59570313,34392.2938536258,22.319895424490255,0.13504756975203458,
France,FRA,2013,1526.242,64.4049,63.33518,Europe,4888.46972656,35875.6738331427,23.505888209826946,0.13626140513196242,
France,FRA,2014,1518.1111,64.65075,63.588496,Europe,4978.55957031,36234.531197758,23.868168276852725,0.13739820568226496,
France,FRA,2015,1519.4844,65.6156,63.809768,Europe,4199.06591797,30908.6863304649,20.341562131513097,0.13585391087395468,
France,FRA,2016,1522.0693,65.87519,63.98932,Europe,4262.22363281,31203.694850269,20.500837149970106,0.13659355577159338,
France,FRA,2017,1505.3679,68.37434,64.144092,Europe,4411.71142578,32666.6125618741,21.700085780940395,0.13505261426858206,
France,FRA,2018,1495.4579,68.86071,64.277812,Europe,4668.88085938,34960.7407566569,23.377950497073105,0.13354639399312485,
France,FRA,2019,1504.9124,68.63126,64.39976,Europe,4508.34130859,33895.5287713639,22.523257015733208,0.13300696203915843,14.06504
France,FRA,2019,1504.9124,68.63126,64.39976,Europe,4508.34130859,33895.5287713639,22.523257015733208,0.13300696203915843,
Germany,DEU,2000,1465.9377,52.285507,81.55168,Europe,2344.35473633,19549.4418424554,13.335793084832595,0.11991926701655388,
Germany,DEU,2001,1458.165,53.48152,81.514568,Europe,2346.66918945,19447.0356944079,13.336649620864511,0.12066976305930252,
Germany,DEU,2002,1448.9235,53.929928,81.443424,Europe,2567.50292969,20609.3815548286,14.22392662885832,0.12457932921759393,
Germany,DEU,2003,1443.408,56.040497,81.346808,Europe,3152.79418945,24783.8963854618,17.17040253723258,0.12721140132345876,
Germany,DEU,2004,1442.5842,57.46974,81.266672,Europe,3459.82495117,28464.0295722083,19.731277780671867,0.1215507784093965,
Germany,DEU,2005,1432.4235,60.835007,81.212168,Europe,3558.21337891,28850.8727715642,20.141300929204387,0.12333122145327338,
Germany,DEU,2006,1453.1885,60.941315,81.177816,Europe,3698.04345703,30794.4617063347,21.19096160362864,0.12008793958782786,
Germany,DEU,2007,1454.0872,63.31257,81.183832,Europe,4182.91601563,35163.3139253451,24.182396987845777,0.11895682029602528,
Germany,DEU,2008,1447.3285,64.230896,81.217488,Europe,4669.76025391,38083.9347752768,26.313262521450245,0.12261758879341163,
Germany,DEU,2009,1405.0559,61.58084,81.260624,Europe,4674.91943359,34858.1248611429,24.809066216613086,0.1341127628698477,
Germany,DEU,2010,1425.7455,63.392994,81.325088,Europe,4611.421875,34884.0347919125,24.46722419387787,0.13219290436177156,
Germany,DEU,2011,1426.8967,65.64055,81.423384,Europe,5037.50878906,39563.8173328957,27.72717697987226,0.12732615628754096,
Germany,DEU,2012,1407.982,65.28418,81.545568,Europe,4765.69482422,36959.9689345963,26.25031352289752,0.128942067907397,
Germany,DEU,2013,1396.4581,65.47312,81.680592,Europe,5099.88867188,38946.3130670579,27.889353119193405,0.13094663577265953,
Germany,DEU,2014,1400.412,67.03571,81.858824,Europe,5307.37792969,40356.4831200369,28.817578769702703,0.1315123994799958,
Germany,DEU,2015,1400.7931,65.975876,82.073232,Europe,4624.625,34656.4419057496,24.740585819383032,0.13344200228566344,
Germany,DEU,2016,1394.7543,67.61837,82.331432,Europe,4742.96386719,35663.6788929644,25.569864809138355,0.13299143594873702,
Germany,DEU,2017,1391.3397,69.84848,82.624368,Europe,5064.84326172,37760.3396762277,27.139554543169936,0.13413129503463153,
Germany,DEU,2018,1389.9318,69.22487,82.896696,Europe,5503.99707031,40854.5559716182,29.393209056457447,0.1347217449660607,
Germany,DEU,2019,1386.1968,68.8512,83.148144,Europe,5478.10253906,39718.0023342505,28.652498933954043,0.1379249261571245,11.976833
Germany,DEU,2019,1386.1968,68.8512,83.148144,Europe,5478.10253906,39718.0023342505,28.652498933954043,0.1379249261571245,
Greece,GRC,2006,2125.3364,34.261112,11.106097,Europe,2052.87548828,20786.2970200861,9.780238563686247,0.09876100039830456,
Greece,GRC,2007,2110.9885,34.34362,11.091491,Europe,2426.75952148,23908.7849932158,11.325871738863475,0.10150074636451001,
Greece,GRC,2008,2106.26,35.341404,11.073621,Europe,2840.50854492,26298.8488357478,12.486041056539932,0.10800885478526805,
Greece,GRC,2009,2081.2117,35.15161,11.055503,Europe,2809.05957031,24419.4897446752,11.733304086593018,0.11503350805774024,
Greece,GRC,2010,2019.5708,34.640182,11.033784,Europe,2564.36938477,21641.9003584139,10.7160889622755,0.11849095237946741,
Greece,GRC,2011,2037.7003,33.544884,11.00473,Europe,2338.91503906,20268.8399137972,9.946919040939044,0.11539461799527446,
Greece,GRC,2012,2055.374,33.95745,10.963633,Europe,1948.24853516,18108.1894149515,8.810167597211748,0.10758936139420862,
Greece,GRC,2013,2059.22,34.727486,10.914501,Europe,1832.02966309,17844.2484166576,8.66553763884267,0.1026677963852936,
Greece,GRC,2014,2020.8816,34.524815,10.862972,Europe,1700.49438477,17998.0235215284,8.906025727350084,0.09448228483177319,
Greece,GRC,2015,2031.1404,34.289143,10.806644,Europe,1481.41967773,15044.3744393706,7.4068609138839445,0.09847000842076735,
Greece,GRC,2016,2030.0905,33.34414,10.749742,Europe,1513.2590332,14903.3049335836,7.341202243734258,0.10153848692916241,
Greece,GRC,2017,2045.2413,33.359955,10.69223,Europe,1509.7845459,15546.6659974768,7.601384735129689,0.09711307531434943,
Greece,GRC,2018,2044.431,32.902008,10.633275,Europe,1603.07788086,16496.9358445214,8.069206466014943,0.09717428108883501,
Greece,GRC,2019,2036.4635,33.032787,10.574026,Europe,1569.02905273,16155.1136681952,7.932925715680737,0.0971227491774923,17.637985
Greece,GRC,2019,2036.4635,33.032787,10.574026,Europe,1569.02905273,16155.1136681952,7.932925715680737,0.0971227491774923,
Hungary,HUN,2000,1932.4021,21.24833,10.202054,Europe,313.10858154,3455.92988548547,1.788411369189399,0.09060038597861085,
Hungary,HUN,2001,1897.765,22.846094,10.177955,Europe,359.69747925,3992.59880176408,2.1038425736400868,0.09009106527083868,
Hungary,HUN,2002,1883.6323,24.288334,10.148404,Europe,473.12783813,5133.91354821477,2.7255391342645643,0.09215734423391722,
Hungary,HUN,2003,1856.2875,25.020475,10.11806,Europe,682.86566162,6544.61972559891,3.5256498390464355,0.10434000602800642,
Hungary,HUN,2004,1858.6111,24.977934,10.094499,Europe,798.45361328,8019.14275524441,4.314588864364584,0.0995684498518027,
Hungary,HUN,2005,1834.0532,28.270016,10.073533,Europe,895.20330811,8735.61647399263,4.763011494973335,0.10247740508928795,
Hungary,HUN,2006,1813.8796,28.380608,10.057063,Europe,893.20300293,8913.27331223339,4.913927755862843,0.10021043578951928,
Hungary,HUN,2007,1787.781,29.219303,10.041171,Europe,1003.25817871,10606.1127614677,5.932557042203548,0.09459244883336189,
Hungary,HUN,2008,1791.238,32.15439,10.023508,Europe,1117.20227051,12114.250129756,6.763060034320397,0.09222215643094885,
Hungary,HUN,2009,1758.2225,32.217777,10.008581,Europe,943.68768311,10131.4804575501,5.762342625890693,0.09314410535202214,
Hungary,HUN,2010,1766.3568,34.13525,9.986832,Europe,983.11083984,10184.5412366471,5.765845969878282,0.0965297127279986,
Hungary,HUN,2011,1753.6707,35.106853,9.953247,Europe,1063.43225098,10941.7200402543,6.239324201661293,0.09719059225310651,
Hungary,HUN,2012,1738.2518,34.620945,9.922133,Europe,961.1383667,10013.3594013377,5.760591993253049,0.09598560564715175,
Hungary,HUN,2013,1733.6252,34.357777,9.894637,Europe,990.63116455,10828.65171535,6.24624729459978,0.09148241079226373,
Hungary,HUN,2014,1748.5514,33.291115,9.867906,Europe,1006.15649414,11185.6710887273,6.397107393427096,0.08995048094646595,
Hungary,HUN,2015,1745.948,33.037334,9.84425,Europe,870.51940918,9983.01836832183,5.717821131168757,0.08720002078152407,
Hungary,HUN,2016,1760.155,31.614153,9.815106,Europe,914.19335938,10567.3096382154,6.003624475239624,0.08651145756853097,
Hungary,HUN,2017,1747.3541,33.0558,9.78894,Europe,984.40802002,11639.4061690856,6.661160533566493,0.08457545047569517,
Hungary,HUN,2018,1728.8778,33.815914,9.776361,Europe,1079.83935547,13155.8337970492,7.609464241515045,0.08208064742443034,
Hungary,HUN,2019,1725.2279,34.83344,9.771799,Europe,1053.72363281,13651.9604813628,7.913134537971939,0.07718478487016633,17.968746
Hungary,HUN,2019,1725.2279,34.83344,9.771799,Europe,1053.72363281,13651.9604813628,7.913134537971939,0.07718478487016633,
Iceland,ISL,2011,1511.8303,56.308052,0.319308,Europe,3910.57543945,32094.7202168529,21.22904946200172,0.12184482098699091,
Iceland,ISL,2012,1497.8882,57.967678,0.320988,Europe,3759.89355469,32294.153175145,21.55978875802947,0.11642644828921478,
Iceland,ISL,2013,1499.7734,56.47683,0.324036,Europe,4068.55883789,39104.0980931577,26.07333754096299,0.10404430830235419,
Iceland,ISL,2014,1488.4912,56.82377,0.32765,Europe,4487.53027344,43168.2141062077,29.001323021733484,0.10395450370958668,
Iceland,ISL,2015,1486.4058,58.148865,0.331068,Europe,4269.93359375,42267.3124700422,28.435917345076422,0.10102212192403766,
Iceland,ISL,2016,1473.9927,58.311256,0.335677,Europe,5015.73291016,49914.1793653764,33.86324733180592,0.10048713559817085,
Iceland,ISL,2017,1464.4535,59.125015,0.343641,Europe,5944.97167969,58236.9120484502,39.76699297618545,0.10208253615411615,
Iceland,ISL,2018,1449.3953,60.209545,0.352951,Europe,6233.91552734,58426.7991505448,40.311155383589835,0.10669616713517793,
Iceland,ISL,2019,1454.4949,64.24422,0.360787,Europe,5865.23144531,57484.4960902655,39.521964697343044,0.10203153622674316,
India,IND,2000,2086.6284,2.6448793,1059.633664,Asia,18.44899559,387.07490737867,0.18550255875874688,0.04766259769960134,
India,IND,2001,2086.7727,2.7175374,1078.97088,Asia,19.72481918,395.209350584047,0.18938782867154003,0.049909798821435605,
India,IND,2002,2088.8936,2.7897158,1098.313088,Asia,20.14343643,412.371225530483,0.19741131167737938,0.04884782250286029,
India,IND,2003,2091.9958,2.9582071,1117.415168,Asia,21.88180733,479.168831831251,0.22904865862123192,0.045666174167409375,
India,IND,2004,2095.7783,3.1424246,1136.264576,Asia,24.91808891,546.496656684716,0.2607607191489271,0.045596050049352285,
India,IND,2005,2096.916,3.5561693,1154.63872,Asia,27.49860001,619.81631609289,0.29558471397656844,0.04436572464458788,
India,IND,2006,2097.0964,3.982323,1172.37376,Asia,29.38866425,698.514771609157,0.333086629498366,0.042073074821736146,
India,IND,2007,2098.1213,4.450151,1189.691776,Asia,35.66086578,890.994914555111,0.4246632044368031,0.04002364682160513,
India,IND,2008,2099.633,4.6965976,1206.734848,Asia,37.69172668,851.417888896585,0.4055079572937676,0.044269361933242296,
India,IND,2009,2103.5361,4.9839163,1223.640192,Asia,38.11827087,957.658677229856,0.45526134646791,0.03980360829628958,
India,IND,2010,2110.3926,5.6992044,1240.613632,Asia,44.89941788,1168.29305965308,0.5535903886571057,0.03843163965497895,
India,IND,2011,2113.6245,6.130244,1257.621248,Asia,48.32049179,1247.99969959843,0.5904547849433189,0.03871835210020333,
India,IND,2012,2115.7139,6.6602244,1274.487168,Asia,48.61182785,1236.64915069831,0.5845067949396702,0.03930931244528807,
India,IND,2013,2117.1133,6.5481606,1291.132032,Asia,55.67115021,1241.30921477308,0.5863215798479372,0.0448487367590976,
India,IND,2014,2118.5447,6.832327,1307.246464,Asia,56.56586456,1351.77368126193,0.6380671039237124,0.041845661995130505,
India,IND,2015,2118.8215,7.217728,1322.86656,Asia,58.35064697,1390.31254204671,0.6561725667059306,0.04196944586582001,
India,IND,2016,2121.2432,7.6099877,1338.636288,Asia,59.96335602,1487.76604061175,0.701365143144242,0.04030429138935303,
India,IND,2017,2122.9407,8.009788,1354.195712,Asia,56.89699936,1717.7935178461,0.8091575604754763,0.033122141147290965,
India,IND,2018,2122.9407,8.536673,1369.003264,Asia,57.70291901,1726.28431612069,0.813157106140878,0.03342608078585232,
India,IND,2019,2122.9407,8.680879,1383.112064,Asia,60.66871643,1792.58644233523,0.8443883723814,0.03384423478678436,32.083492
India,IND,2019,2122.9407,8.680879,1383.112064,Asia,60.66871643,1792.58644233523,0.8443883723814,0.03384423478678436,
Indonesia,IDN,2000,1979.1157,4.382114,214.072416,Asia,15.53566933,621.964852886374,0.31426401846358654,0.02497837178082182,
Indonesia,IDN,2001,2021.0006,4.385334,217.112432,Asia,17.0277462,531.127427222569,0.26280419076697403,0.0320596251054919,
Indonesia,IDN,2002,1993.8693,4.4666085,220.115088,Asia,19.14863396,656.942065866383,0.32948100753965315,0.029148131859613152,
Indonesia,IDN,2003,2020.7998,4.4112577,223.080128,Asia,25.73569489,771.30186209154,0.38168148180316525,0.033366566521974284,
Indonesia,IDN,2004,2046.9236,4.7213187,225.938592,Asia,26.21132469,810.440894630158,0.39593118894625967,0.03234205586572905,
Indonesia,IDN,2005,2024.379,5.1756444,228.805152,Asia,34.40548706,873.387198880035,0.4314346270535483,0.03939316617431417,
Indonesia,IDN,2006,2039.5248,5.662398,231.797424,Asia,44.80917358,1123.45314453723,0.5508406392200919,0.0398852179976386,
Indonesia,IDN,2007,2078.1553,6.0105486,234.858288,Asia,56.52228165,1317.53279873525,0.633991501373959,0.04290009455875246,
Indonesia,IDN,2008,2055.938,7.06172,237.936544,Asia,59.79582214,1536.90596977562,0.7475449015367291,0.038906623642518526,
Indonesia,IDN,2009,2075.396,7.597824,240.981296,Asia,62.98189545,1667.82869758423,0.8036195008491054,0.03776280833950529,
Indonesia,IDN,2010,2066.0007,8.849966,244.016176,Asia,86.36213684,2320.47894271699,1.12317432550579,0.037217375796946804,
Indonesia,IDN,2011,2034.8198,10.731469,247.099696,Asia,108.03186035,2670.45254269884,1.3123779032909153,0.040454514215339604,
Indonesia,IDN,2012,2037.8956,11.094654,250.222688,Asia,106.90163422,2755.12813296776,1.3519476331210294,0.03880096643811918,
Indonesia,IDN,2013,2034.9995,11.260451,253.27592,Asia,103.37931824,2718.83627417542,1.3360378094321006,0.038023370227158425,
Indonesia,IDN,2014,2017.9722,11.359391,256.22976,Asia,103.05883789,2620.10849506833,1.2983868137867955,0.039333805483239094,
Indonesia,IDN,2015,2024.287,11.100419,259.091968,Asia,97.16175842,2561.2085312613,1.2652398258059752,0.0379359030059733,
Indonesia,IDN,2016,2014.539,11.205149,261.850176,Asia,107.52870941,2812.03669082734,1.3958710607376377,0.038238729160523004,
Indonesia,IDN,2017,2019.9233,11.354788,264.498848,Asia,111.51396179,2968.94309687986,1.4698296202038266,0.03756015462444967,
Indonesia,IDN,2018,2019.9233,11.730033,267.066848,Asia,111.91187286,2957.46643907,1.4641478906996122,0.037840454039164556,
Indonesia,IDN,2019,2019.9233,11.843272,269.58288,Asia,120.58958435,3114.02289369325,1.5416540289887493,0.03872469421924513,33.853706
Indonesia,IDN,2019,2019.9233,11.843272,269.58288,Asia,120.58958435,3114.02289369325,1.5416540289887493,0.03872469421924513,
Ireland,IRL,2000,1932.7238,46.069473,3.768954,Europe,1564.83740234,19929.9495267146,10.311845658813018,0.07851687733792065,
Ireland,IRL,2001,1923.5294,48.288296,3.829019,Europe,1823.73474121,20897.7995573813,10.864299530530337,0.08726922354683223,
Ireland,IRL,2002,1904.2762,53.845882,3.894256,Europe,2200.35742188,23657.0507814107,12.423119493595888,0.09301063950071928,
Ireland,IRL,2003,1886.7864,58.170265,3.958706,Europe,2910.93212891,30561.3408946143,16.197562635926516,0.0952488354142531,
Ireland,IRL,2004,1875.256,59.9059,4.031961,Europe,3483.16064453,35219.2081788199,18.781013460999404,0.09889945926225281,
Ireland,IRL,2005,1883.1937,62.796043,4.12122,Europe,3938.19116211,37328.6403236764,19.821986619685696,0.10550052527930215,
Ireland,IRL,2006,1878.813,62.327534,4.234809,Europe,4147.13232422,39722.04914536,21.142098306409416,0.10440378614516753,
Ireland,IRL,2007,1864.9323,66.14504,4.359841,Europe,4858.64501953,44491.2338100507,23.856755449005146,0.10920454668156267,
Ireland,IRL,2008,1843.8962,64.22194,4.452393,Europe,5638.77929688,44667.2992086158,24.22441090155498,0.12623953981512154,
Ireland,IRL,2009,1811.803,67.34492,4.499797,Europe,5502.88769531,36126.1394088193,19.939330826154553,0.15232426673209945,
Ireland,IRL,2010,1720.9739,74.460724,4.524581,Europe,5133.45507813,33922.9980826575,19.711512233077734,0.1513266918690888,
Ireland,IRL,2011,1736.5315,76.79019,4.544504,Europe,5558.296875,35191.6231310594,20.265467762064436,0.15794374855345508,
Ireland,IRL,2012,1737.8612,78.489105,4.56455,Europe,5222.04492188,32552.7401406923,18.731496014004055,0.16041798322692422,
Ireland,IRL,2013,1743.4727,76.15627,4.58883,Europe,5328.57910156,35850.3570549524,20.56261451925941,0.14863391997441502,
Ireland,IRL,2014,1757.0306,79.81215,4.622165,Europe,5329.98046875,38740.0917008455,22.04861526079597,0.13758306278437832,
Ireland,IRL,2015,1770.5844,100.3916,4.665764,Europe,4561.38916016,34222.8299161341,19.328550458331215,0.1332849788091185,
Ireland,IRL,2016,1762.9232,105.04378,4.715791,Europe,4709.16845703,35982.5777741577,20.41074606889154,0.13087357127626567,
Ireland,IRL,2017,1774.7498,109.488304,4.77186,Europe,5010.25634766,38093.9748162699,21.464419838937243,0.1315235905894526,
Ireland,IRL,2018,1785.4022,112.76292,4.834506,Europe,5484.22119141,41648.3004490454,23.327125086462534,0.13167935143283144,
Ireland,IRL,2019,1771.9779,125.09254,4.896021,Europe,5430.99707031,42297.1479151765,23.870020001477727,0.1284010231895877,9.241572
Ireland,IRL,2019,1771.9779,125.09254,4.896021,Europe,5430.99707031,42297.1479151765,23.870020001477727,0.1284010231895877,
Israel,ISR,2000,2034.7421,39.284286,6.116955,Asia,1471.62036133,17005.3560661161,8.357499491515952,0.08653863850944389,
Israel,ISR,2001,1998.0148,40.261395,6.237984,Asia,1514.76855469,16734.6485765903,8.375637946520868,0.09051690256638992,
Israel,ISR,2002,2015.5543,39.768715,6.356697,Asia,1361.9498291,15128.8129407911,7.5060309418560935,0.09002357517606946,
Israel,ISR,2003,1996.878,38.233845,6.475917,Asia,1389.93847656,15551.5696865501,7.787941820456783,0.08937608901062248,
Israel,ISR,2004,1973.2894,38.01697,6.59599,Asia,1443.15710449,16385.3187612031,8.303555860181026,0.0880762300399724,
Israel,ISR,2005,1965.0957,37.394157,6.714119,Asia,1512.27099609,17305.2642072982,8.806321344705095,0.08738791722418346,
Israel,ISR,2006,1951.7192,36.933624,6.832082,Asia,1558.28588867,18552.8636737514,9.505908264750072,0.08399166382463445,
Israel,ISR,2007,1964.7948,35.61613,6.952007,Asia,1772.5859375,21284.105690416,10.832737184776752,0.08328214317682965,
Israel,ISR,2008,1960.6504,34.43854,7.07453,Asia,2128.54516602,24640.182329497,12.567351287867027,0.08638512238084772,
Israel,ISR,2009,1962.0277,35.472633,7.199704,Asia,2036.26477051,23010.0151762063,11.727670907095908,0.08849471653611149,
Israel,ISR,2010,1956.2672,36.304157,7.328439,Asia,2240.43945313,25869.4206803693,13.223868743681487,0.0866057064366397,
Israel,ISR,2011,1946.813,37.192833,7.45975,Asia,2445.98144531,28664.6385944785,14.723878767235732,0.0853309710236903,
Israel,ISR,2012,1918.9104,38.331303,7.592099,Asia,2410.14648438,27194.7034534654,14.171950630662797,0.08862558433498478,
Israel,ISR,2013,1908.5974,39.498203,7.726675,Asia,2681.19213867,30702.8124548348,16.086584030154707,0.08732724868818298,
Israel,ISR,2014,1894.1754,39.54524,7.863849,Asia,2816.11767578,32314.1591036844,17.05975017080488,0.08714810330493519,
Israel,ISR,2015,1895.9094,40.402554,8.007777,Asia,2660.69970703,30461.9624080949,16.06720363752345,0.08734498688511778,
Israel,ISR,2016,1921.191,41.430664,8.159015,Asia,2801.22485352,31762.5822524842,16.532756114558207,0.08819260446939613,
Israel,ISR,2017,1920.5325,41.02011,8.309256,Asia,3093.88574219,34950.8149506346,18.198502212607494,0.08852113309975407,
Israel,ISR,2018,1912.8923,40.3151,8.456487,Asia,3219.68896484,36072.4843982682,18.857561608809966,0.08925609141006584,
Israel,ISR,2019,1900.8748,40.870785,8.607922,Asia,3454.46801758,37723.8494525074,19.845520311231123,0.09157252156700013,15.958162
Israel,ISR,2019,1900.8748,40.870785,8.607922,Asia,3454.46801758,37723.8494525074,19.845520311231123,0.09157252156700013,
Italy,ITA,2000,1850.198,48.2648,56.9664,Europe,1524.23962402,17082.6588181971,9.232881463603949,0.08922730590371108,
Italy,ITA,2001,1837.6362,47.548306,56.994992,Europe,1586.65710449,17394.3270592572,9.465598827045964,0.09121692946698887,
Italy,ITA,2002,1826.1901,46.23609,57.107576,Europe,1762.53759766,18882.8856401041,10.340043810391974,0.09334047937655589,
Italy,ITA,2003,1815.1038,45.945816,57.425176,Europe,2163.02539063,23190.7402989826,12.776536691170278,0.09327107986823922,
Italy,ITA,2004,1814.6156,45.94257,57.860664,Europe,2565.62744141,26435.0416306141,14.567846562442261,0.09705403446154508,
Italy,ITA,2005,1811.1017,47.60363,58.199876,Europe,2677.55224609,27062.4549260699,14.942537421322005,0.0989397397022785,
Italy,ITA,2006,1811.8516,48.333866,58.429904,Europe,2832.69775391,28336.0648336326,15.639285708406032,0.09996793028747655,
Italy,ITA,2007,1817.7074,49.925472,58.77848,Europe,3092.55883789,31836.3046283926,17.51453761391553,0.09713937826603031,
Italy,ITA,2008,1806.5394,51.43633,59.224228,Europe,3504.11157227,33803.0353079589,18.711485234121604,0.10366263089530779,
Italy,ITA,2009,1775.1697,51.19159,59.562844,Europe,3337.75073242,30714.2426621819,17.30214450042827,0.10867110640268969,
Italy,ITA,2010,1776.7732,52.05406,59.822452,Europe,3217.68286133,29613.377768772,16.666943067788278,0.10865639463537057,
Italy,ITA,2011,1772.5574,53.21145,60.025952,Europe,3392.01269531,31676.031766315,17.870243167479373,0.10708452120309911,
Italy,ITA,2012,1733.6423,53.286415,60.190152,Europe,3086.30322266,28562.8191831416,16.475612750762714,0.10805317230315989,
Italy,ITA,2013,1719.0903,53.77871,60.3126,Europe,3149.24267578,28943.5446129128,16.836546988202304,0.10880639250988647,
Italy,ITA,2014,1716.3412,53.765285,60.322792,Europe,3154.27587891,29060.8309855226,16.931849556208636,0.10854045710122272,
Italy,ITA,2015,1717.469,53.381702,60.232908,Europe,2675.67163086,24535.5845750224,14.285896615905381,0.10905269538936824,
Italy,ITA,2016,1721.6975,54.944733,60.118628,Europe,2699.73291016,25551.4404043413,14.840841904191242,0.10565873655018304,
Italy,ITA,2017,1719.1593,56.27207,60.004024,Europe,2809.72143555,26867.8119231594,15.628459749576086,0.10457574452231774,
Italy,ITA,2018,1722.3185,56.152653,59.877432,Europe,3002.76123047,28897.6962840404,16.77836955478351,0.10391005569978126,
Italy,ITA,2019,1717.8339,56.090836,59.727936,Europe,2910.62792969,28011.1654797522,16.306096578809044,0.10390956177078531,15.501358
Italy,ITA,2019,1717.8339,56.090836,59.727936,Europe,2910.62792969,28011.1654797522,16.306096578809044,0.10390956177078531,
Jamaica,JAM,2000,1963.4492,8.493388,2.612203,North America,194.58740234,3031.33698377504,1.5438835819001786,0.06419194018398867,
Jamaica,JAM,2001,1970.6368,8.421036,2.62541,North America,180.59217834,3056.23781318014,1.5508884301664012,0.059089700926148306,
Jamaica,JAM,2002,1965.5664,7.7089267,2.638248,North America,174.81672668,3168.1596947889,1.6118304091832767,0.05517926604758739,
Japan,JPN,2000,1858.5,39.46904,126.803864,Asia,2756.24316406,30664.4104411987,16.49954825999392,0.08988410748497194,
Japan,JPN,2001,1843.1,39.568127,127.065736,Asia,2492.4597168,26963.2759163497,14.62930710018431,0.09243905393886688,
Japan,JPN,2002,1830.6,40.303066,127.301744,Asia,2415.81616211,25619.9182250266,13.995366669412542,0.09429445249946701,
Japan,JPN,2003,1834.2,40.888096,127.502352,Asia,2653.74926758,27744.272425243,15.126088989882783,0.0956503463816012,
Japan,JPN,2004,1841.9,41.53163,127.671288,Asia,2887.93798828,30235.081846415,16.415159262943156,0.09551612934106958,
Japan,JPN,2005,1828.2,42.49986,127.798376,Asia,2895.20654297,29916.3767549197,16.363842443343014,0.09677664399964103,
Japan,JPN,2006,1836.4,42.47058,127.902168,Asia,2765.58789063,28494.955449886,15.516747685627314,0.09705535056876406,
Japan,JPN,2007,1826.9,43.1645,128.006424,Asia,2783.25952148,28372.3576600453,15.530328786493678,0.09809757633922185,
Japan,JPN,2008,1807.7,42.903145,128.077632,Asia,3225.26318359,31016.5669173376,17.158027835004482,0.10398517644411338,
Japan,JPN,2009,1757.7,42.11367,128.11704,Asia,3698.76049805,31604.2766246003,17.980472563350002,0.11703354397205028,
Japan,JPN,2010,1779.3,43.54393,128.105432,Asia,4074.33984375,34955.3161952781,19.645543862911314,0.11655851776561466,
